seed,dataset,method,bits_per_weight,float_accuracy,accuracy_delta,one_time_conversion_ms,incremental_bits_per_weight,incremental_payload_bytes,weight_count,bias_count,accuracy,float_agreement,logit_mae,weight_mae,weight_rmse,weight_max_error,runtime_ms,reconstruction_ms,payload_bits,metadata_bits,total_bytes,active_plane_fraction,primitive_weight_ops_per_sample,incremental_plane_ops_per_sample
19,digits,independent,1,0.9866666666666667,-0.08444444444444443,0.012459000572562218,1,296,2368,42,0.9022222222222223,0.9022222222222223,2.3850525182529325,0.10702320336158207,0.13005654843853087,0.4897427347690382,0.03783544525504112,0.012459000572562218,2368,1408,472,1.0,2368,2368
19,digits,monna,1,0.9866666666666667,-0.8844444444444445,0.06958399899303913,1,296,2368,42,0.10222222222222223,0.10444444444444445,5.206609689597972,0.19148786359172035,0.23585875330823322,0.7916409373283386,0.03908334765583277,0.006542075425386429,2368,1408,472,0.0,0,0
19,digits,residual_binary,1,0.9866666666666667,-0.08444444444444443,0.11970801278948784,1,296,2368,42,0.9022222222222223,0.9022222222222223,2.3850525182529325,0.10702320336158207,0.13005654843853087,0.4897427347690382,0.03786045126616955,0.010832911357283592,2368,1408,472,1.0,2368,2368
19,digits,independent,2,0.9866666666666667,-0.01777777777777778,1.3352090027183294,2,592,2368,42,0.9688888888888889,0.9777777777777777,1.285510325812816,0.06236838770641485,0.07865678325408791,0.392086183466979,0.03780829720199108,1.3352090027183294,4736,1408,768,1.0,2368,2368
19,digits,monna,2,0.9866666666666667,-0.2977777777777778,0.06958399899303913,1,296,2368,42,0.6888888888888889,0.6911111111111111,4.231060762374615,0.13664779533438204,0.1669216194825283,0.3958204686641693,0.036524992901831865,0.013584038242697716,4736,1408,768,0.1570945945945946,372,372
19,digits,residual_binary,2,0.9866666666666667,-0.03555555555555556,0.11970801278948784,1,296,2368,42,0.9511111111111111,0.9577777777777777,1.2188746025848862,0.05807523313500129,0.07336006936574792,0.38623378712128686,0.03755209036171436,0.01195911318063736,4736,1472,776,1.0,4736,2368
19,digits,independent,3,0.9866666666666667,-0.004444444444444473,1.294208923354745,3,888,2368,42,0.9822222222222222,0.9911111111111112,0.5886328992135533,0.03160534165761615,0.03920878557156625,0.24452084462402868,0.03751459298655391,1.294208923354745,7104,1408,1064,1.0,2368,2368
19,digits,monna,3,0.9866666666666667,-0.015555555555555545,0.06958399899303913,1,296,2368,42,0.9711111111111111,0.9822222222222222,2.617095051961956,0.07609385336429507,0.0905754204727402,0.19791023433208466,0.03753959899768233,0.014708144590258598,7104,1408,1064,0.25527871621621623,1209,837
19,digits,residual_binary,3,0.9866666666666667,-0.011111111111111183,0.11970801278948784,1,296,2368,42,0.9755555555555555,0.9866666666666667,0.675614246093535,0.03235561002887704,0.04446705457627467,0.3303822941834676,0.03900829469785094,0.01454213634133339,7104,1536,1080,1.0,7104,2368
19,digits,independent,4,0.9866666666666667,-0.0022222222222222365,1.3180000241845846,4,1184,2368,42,0.9844444444444445,0.9977777777777778,0.27795668742250634,0.01668195351052887,0.020654654168817344,0.1670417765643764,0.03804999869316816,1.3180000241845846,9472,1408,1360,1.0,2368,2368
